title,hash_title,allowed_hashes,best_doc_hash,best_doc_sim
The Effect of Animal Protein on the Kidneys,51af15a1e166,['51af15a1e166'],12dabf02e082,0.8004959636180975
The Pros of Garlic Powder for Heart Disease,7398a1c78ef2,['7398a1c78ef2'],932258f46d95,0.7679672913317837
Pollutants in Californian Breast Tissue,01bd8f4db97b,['01bd8f4db97b'],4fa4ae4f4e5d,0.6968044878421004
Hibiscus Tea: Flower Power,86811c42cb1b,['86811c42cb1b'],8f11a586135c,0.7093431852815184
Does Fasting Benefit Weight Loss?,7d84e5d4c517,"['7d84e5d4c517', '3d7c17e5ca3a']",818e0d2beaa2,0.7243417321606973
Why the Egg-Cancer Link?,250799dc0c1f,"['9bf4f0a3bd87', '250799dc0c1f', '7227eb062094']",d2a4dd52edec,0.6670207047540756
Is Cereal or Oatmeal Better for Breakfast?,4dcee4e12c87,['4dcee4e12c87'],f065da575c05,0.5896793486151856
Do Any Benefits of Alcohol Outweigh the Risks?,9fea9e83dd70,['9fea9e83dd70'],1cfee538cb1e,0.7327466264592563
Plant-Based Benefits Extend Beyond the Top Killers,cb5c45b88409,['cb5c45b88409'],b5031330339b,0.5076017748952116
What Animal Protein Does in Your Colon,ab52d5a0c540,['ab52d5a0c540'],327f54aa733a,0.6062991906331173
Biblical Daniel Fast Tested,1597e78d35a9,['1597e78d35a9'],2b0a2cb4aaab,0.4704328008162228
Soy Phytoestrogens for Menopausal Symptoms,8924bd91990e,['8924bd91990e'],8678fba4fb6e,0.7402588616204797
Egg Consumption and LDL Cholesterol Size,ef447d6ce185,['ef447d6ce185'],61a15e2c0019,0.7992557623852663
An Apple a Day May Keep the Pharmacist Away,b87f7c8173b0,['b87f7c8173b0'],659d80cb0803,0.7109851416797827
Flax and Breast Cancer Survival,1c0b4de67296,"['1c0b4de67296', '6f13b824106e', 'db25d6775819', '0dafa09604ca', 'bc543889207d']",086a98c5451a,0.7651129382490973
Where Are the Lowest Rates of Alzheimer’s in the World?,adb52a608152,['adb52a608152'],39bb6c54f80e,0.6117130854087903
Can You Eat Too Much Fruit?,caf486695dc2,['caf486695dc2'],e51c3ffb49d9,0.5680412123104885
Avoid Carnitine and Lecithin Supplements,319a96bb9647,['319a96bb9647'],9328408e47f3,0.5711197333283923
Should Pregnant and Breastfeeding Women Take DHA Supplements?,2a7815f75529,"['a324decfcbae', '2a7815f75529']",b4da998dba8f,0.6632836480468791
Food Combining for Prostate Cancer,5231ed38553c,['5231ed38553c'],2988c7c6bacb,0.6221256308823717
Morning Sickness Can Be Beneficial,f98c9fae546e,['f98c9fae546e'],f8f173a86914,0.636444151819185
Oxidized Cholesterol and Alzheimer’s Disease,b02049541dac,"['b02049541dac', 'a906337c6750']",c0c3c8f9a126,0.8441883245809869
"Risks and Benefits of Gluten-Free, Casein-Free Diets for Autism",5ccd2da4c4db,['5ccd2da4c4db'],993882f469d5,0.8188864473864715
Do Mammograms Have to Be Painful?,a7d09800fcc0,['a7d09800fcc0'],a699b4b7ed1a,0.7687031824173028
Açaí to Zucchini: Antioxidant Food Rankings,cc61aba9a71b,['cc61aba9a71b'],c9706e779781,0.4499025387440285
Can Cell Phone Radiation Damage Your DNA?,4df257e98fbf,['4df257e98fbf'],bfa16decf3d3,0.7742913409654927
The Disconnect Between Science and Policy,bd40c1fe1774,['bd40c1fe1774'],f5dce3074608,0.3366138784335849
How to Suppress the Aging Enzyme TOR,6686894be28c,['6686894be28c'],b1e04aafcd88,0.5980209501711266
Best Food for MGUS to Prevent Multiple Myeloma,9f778ab35fa1,['9f778ab35fa1'],04d61aa1503c,0.6066277404947428
20% Off Entire Store and a Pre-Workout Smoothie Recipe,eea701b1ba91,['eea701b1ba91'],5ce494639938,0.3899626047083075
The Role of Meat and Dairy in Triggering Type 1 Diabetes,39deb0b007b0,['39deb0b007b0'],17b3966b2f78,0.7714828367481276
High Blood Pressure: Normal but Not Natural,ae8ea6c9b621,['ae8ea6c9b621'],4cb068f90e45,0.6294850561760145
Key Takeaways for Allergy Season and a Recipe for Taquitos,3391291ed21d,['3391291ed21d'],4a0208d100f9,0.6457744220193279
How Phytoestrogens Can have Anti-Estrogenic Effects,38e4a24f2580,['38e4a24f2580'],2ae66e1d1fab,0.6487348659771643
Does Chewing Gum Burn Calories?,6853b4c7e404,['6853b4c7e404'],075f3eac0e5f,0.7705370449019167
Dr. Greger on Mammograms,6d1827af3664,['6d1827af3664'],4114582f86b5,0.35095292447146886
Treating PMS with Saffron,a321e5b01236,['a321e5b01236'],bf4b0ae462be,0.5234590093471981
Do Cell Phones Affect Cognitive Function?,98a84d3b4f77,['98a84d3b4f77'],fd6db29386c9,0.6633613583878357
A Half Teaspoon of Dried Rosemary May Improve Cognitive Function,f481fdc8156c,['f481fdc8156c'],b515feb9bfbe,0.7277544141975845
Armpit Shaving and Breast Cancer,3d0fcc2bde2e,['3d0fcc2bde2e'],cc37c14ac13f,0.7427945006450004
What About the Sodium in Miso?,c3fde916920a,['c3fde916920a'],2df8ece57eae,0.5406596910733175
Fennel Seeds vs. Ginger for Menstrual Cramps and PMS,9462d8cb438a,['9462d8cb438a'],0caf1541ef28,0.791389888751209
Last Day to Register for Obesity Webinar & New Stroke Risk Webinar,776dbe247343,['776dbe247343'],3efac438ed1e,0.5962084301276882
The Political Power of the Food Industry,64455ebb6bc0,['64455ebb6bc0'],328e18ce5743,0.4907124136363626
Treating Pancreatic Cancer with Turmeric Curcumin,e871a70f0a7f,"['2b03225fc8de', '62d3906ec35c', 'e871a70f0a7f']",8c9886b14d5c,0.7606516467120483
Introducing the Kempner Rice Diet,3e44c8f64d2a,['3e44c8f64d2a'],42eb43f35a5c,0.6536152089397502
Plant-Based Diets for Psoriasis,7a6c8b7e9f29,['7a6c8b7e9f29'],e663aa2737b3,0.47702978960212244
Viral Food Poisoning from Pesticides?,476e1ff26f13,['476e1ff26f13'],0abda3836abb,0.7063858449211672
Why Don’t More Doctors Practice Prevention?,9f15b4c0d900,['9f15b4c0d900'],20da9df7fcdd,0.6535330000324346
Ginger Root for Migraines,1d9dea0b2460,['1d9dea0b2460'],5df1f2284082,0.6477165459510085
How Fatty Foods May Affect Our Love Life,fce9d66291ca,['fce9d66291ca'],42d3afe2bf66,0.4950951201135716
Vitamin D Recommendations Infographic,0d77707e185f,"['0d77707e185f', '71cccd3f7cbc']",b8bdc28fd863,0.6713332999075876
Male Fertility and Dietary Pollutants,47ccdc30c72d,['47ccdc30c72d'],b53cfc418e67,0.6014102413893547
Reversal of Chronic Disease Risk Even Late in Life,c35d3f6752b9,['c35d3f6752b9'],c8d46e1a7799,0.48253921630505975
Why Did Doctors Keep Prescribing Cancer?,1956982f30fd,['1956982f30fd'],b40d2dd87f53,0.6454015144800532
Using Green Tea to Help Prevent Cancer and Treat Cancer,360761fe4965,"['360761fe4965', '7e2cc7931f08', '177cc8f552ad']",495c0669e40f,0.8305635642532997
Lipstick Contaminated with Lead?,f80925af6bfa,['f80925af6bfa'],eae6aee17c33,0.8109497751716406
How Animal Proteins May Trigger Autoimmune Disease,5fc0136f191f,['5fc0136f191f'],280352057558,0.4087843319637027
Dr. Gundry’s The Plant Paradox Is Wrong,231ba58552b9,['231ba58552b9'],1d0d1384346e,0.541748936954457
How Much Longer Do Fruit- and Vegetable-Eaters Live?,308caf46b85e,['308caf46b85e'],449f5dd6b44c,0.6758921245779862
New DVD to Help Resolute Your Resolutions,814a31fba7bc,['814a31fba7bc'],d387e350d5cc,0.42536822345866876
Does Antioxidant Intake Matter for Stroke and Heart Disease?,e14c7795cc07,['e14c7795cc07'],2f2863165ca6,0.6938169429604709
Should You Be Concerned About Bovine Leukemia Virus in Milk?,b63d24d4a3ac,"['e75a712b88ed', 'b63d24d4a3ac']",3e011041eff3,0.7399940191080321
Guest Blog: Healthy Holiday Eating,0a7729ff45b2,['0a7729ff45b2'],c42f5d236f11,0.6281211234132603
Treating an Enlarged Prostate with Diet,a6c93cce0c6e,"['a6c93cce0c6e', 'd904c0703476']",92be4da7695b,0.7339587271669358
Resveratrol Supplements Are Finally Put to the Test,32367c3b0361,['32367c3b0361'],df713dcff905,0.6493620375110701
"Dr. Greger on Monk Fruit, Tea Tree Oil, and Organic Meat",492bebf96891,['492bebf96891'],fd9472b2ad11,0.308558723781175
How to Get the Benefits of Aspirin Without the Risks,4618e8515775,['4618e8515775'],682f110bf4e0,0.6743357481888116
Chlorella May Help Preserve Immune Function During High Intensity Athletic Training,426ba1e69c34,['426ba1e69c34'],7d22e3fe20fd,0.7204486533415222
Does Smoking Cannabis Cause Lung Cancer?,9627ba27664a,['9627ba27664a'],4147acd1d35e,0.8017744766894299
The Benefits of Wakame Seaweed Salad on Blood Pressure,8aa1b03834d2,['8aa1b03834d2'],39cf5254b122,0.746366589108142
No More Than a Quart a Day of Hibiscus Tea,02fe3b147074,['02fe3b147074'],f89baa073084,0.747434894947641
Gluten Sensitivity Put to the Test,ed7938e96bc9,['ed7938e96bc9'],11cafba17eaa,0.6631170087220891
GMO Soy and Breast Cancer,8a52ea674612,"['8a52ea674612', '81ed970bf59f', '1e5a83882c7a']",7b724dec53c3,0.7027901322523487
Are Avocados a Weight Loss Food?,ca765993a20d,['ca765993a20d'],8cc207bcc8d7,0.7535205938218836
Why Does the Meat Industry Routinely Feed Animals Antibiotics?,e7516cf56cf8,['e7516cf56cf8'],35a5f7823aab,0.7022848659136366
Which Pets Improve Children’s Health?,8c5d2b2ac846,['8c5d2b2ac846'],83af674f17fc,0.7144063836368434
Processed Foods and Obesity,1b1e9cce79f1,['1b1e9cce79f1'],163540bb3585,0.662768279405102
Are the Benefits of Organic Food Underrated or Overrated?,87df1b20f6e3,['87df1b20f6e3'],7bff295c8576,0.8183995283827272
How to Achieve Food Synergy,839a4ee361ed,['839a4ee361ed'],638f88f770c0,0.5484033253613807
Cayenne for Irritable Bowel,9e4f8737000b,['9e4f8737000b'],89fd26e5748f,0.5714558884646782
Does Oatmeal Lotion Work?,71467c7599eb,['71467c7599eb'],3df50a07655d,0.6782943352565155
Plant-Based Diets Put to the Test for Diabetes,698445da2b5a,"['a4a5f502f5f5', '41b7628885d8', '698445da2b5a']",122bf1ee6824,0.7262793566687465
Nutrition Education in Medicine: A Doctor a Day Keeps the Apples Away,ef82f02efa1e,['ef82f02efa1e'],eae656700a2b,0.5317577178279177
Eliminate Most of Your Chronic Disease Risk in Four Steps,86b96cbf3400,['86b96cbf3400'],0aa68215bf64,0.6053139732035221
What About the French Paradox?,edc455961743,['edc455961743'],25861b44535d,0.7019773347794905
Making Plant-Based Diets the New Normal,291b3d8ef69d,['291b3d8ef69d'],421141c48a4b,0.6262487221697036
Why Are Cancer Rates So Low in India?,3bff199bd77e,['3bff199bd77e'],6e7d77221432,0.6858193610214111
Do DHA Supplements Improve Brain Function?,98cdbae85b51,['98cdbae85b51'],c6d8578910ec,0.678528135533965
Anticancer Nutrient Synergy in Cranberries,7f2a920a110a,['7f2a920a110a'],9639aaeeb4f8,0.5874123917673978
Probiotics During Cold Season?,b754580d0faf,['b754580d0faf'],53a13c8959b0,0.5424082159924056
Invite Dr. Greger to Come Speak in Your City,649994af286a,['649994af286a'],dc3773ca349d,0.3828606601310566
Medical Care: The Third Leading Cause of Death,dfc66dac987a,['dfc66dac987a'],7bd6b603bcc4,0.6459788549181696
Starving Tumors of Their Blood Supply,cd5b28842fb8,['cd5b28842fb8'],1d30fea1052f,0.6012924490465394
Restricting Calories for Longevity?,89699d945b0a,['89699d945b0a'],741d3cfd36ee,0.6885394632419963
Water vs. Coconut Water vs. Sports Drinks for Athletes,d1a989aeddf3,['d1a989aeddf3'],12e82fb430da,0.8067687670815032
Head-Shrinking from Grilling Meat,6e457845a087,['6e457845a087'],d7e87cb06986,0.28818844732735016
Job Opening at NutritionFacts.org,5044d0f93ea1,"['2401cfc5dc49', '5044d0f93ea1']",a702de842dbb,0.5221663852992292
Egg Industry Caught Making False Claims,49ced43985b7,['49ced43985b7'],3deba32bd8aa,0.8115806310487858
Can Antioxidant-Rich Spices Counteract the Effects of a High-Fat Meal?,df29d63909c7,['df29d63909c7'],5d320c17b4fd,0.7346656246320734
Cancer and the Animal-to-Plant Protein Ratio,2d91c1a91cd1,['2d91c1a91cd1'],ce63156e1c99,0.568339735424483
Can Dehydration Affect Our Mood?,75438a676713,['75438a676713'],b806698a38ed,0.6114879092281538
Preorder How Not to Diet Now!,51e273c85410,['51e273c85410'],9e75ca9d44e0,0.618138260448981
Can Ginger Help a Diabetic Diet?,fb75c772b4ae,['fb75c772b4ae'],86dd16e8d17c,0.791849862642286
Can We Stop Tooth Decay?,2d105ad5e22a,['2d105ad5e22a'],98e2916984b9,0.46249136265505275
Does Cell Phone Radiation Affect Fertility?,dc2c16858f6e,['dc2c16858f6e'],cd1e07d9e100,0.8307945844597496
Decreasing Inflammation and Oxidation After Meals,38994e0e0e91,['38994e0e0e91'],fb1f59dc9ac1,0.6257537155005112
Food Manufacturers Get to Decide If Their Own Additives Are Safe,d4fd42ddcc08,['d4fd42ddcc08'],7a7493325121,0.7609843383255503
Is Light or Dark Roast Coffee Healthier?,3f7007ebfcbc,['3f7007ebfcbc'],209ba1e69523,0.8025684921538847
The Crowding Out Strategy to Eating Healthier,b900ba14b257,['b900ba14b257'],72e76f53f7cd,0.510590120860408
Get a How Not to Die Cookbook Calendar & CME Credits,753d6fd19e28,['753d6fd19e28'],3747df297525,0.6430819008531613
The Effect of Wi-Fi Radiation on Brain Function,454ddef87a2e,['454ddef87a2e'],92e88f7247f7,0.7956209443125778
Can You Sustain Weight Loss on Ketosis?,0f70de72c55c,['0f70de72c55c'],f694a43fa09e,0.6319890671379439
Skim Milk and Acne,fb756cc92596,['fb756cc92596'],a1f9d276cdfc,0.717548819283013
Secretin for Autism,ffe64b3dfe84,['ffe64b3dfe84'],93acaa0cc9c7,0.7409274454885421
How To Boost Serotonin Naturally,59859df1d1e8,['59859df1d1e8'],556a56805561,0.622857208168627
Drugs vs. Lifestyle for Preventing Diabetes,906dc32dfd49,['906dc32dfd49'],a41f57a454b5,0.6778106667398351
Bell Peppers to Help Ward Off Parkinson’s,a02df9778493,['a02df9778493'],e3396c02f685,0.5294788988692158
Safety Concerns with Tea Tree Oil?,4c2a3bd81001,['4c2a3bd81001'],f7626330f3e5,0.8048767420184851
Are Multivitamins Just a Waste of Money?,a4e196078b41,['a4e196078b41'],e7b63f45fa00,0.804410717786028
Any Pitfalls with Restricting Calories?,bbc271859ba9,['bbc271859ba9'],378d08b11dfa,0.6350990409648245
How Much Added Sugar Is Too Much?,7bcd4ffa3815,"['ccd46f27c4a5', '7bcd4ffa3815']",f69c2269c937,0.6168698543046022
Natural Dietary Treatments for Fibroids,c138625106e5,['c138625106e5'],20b2d149e7b8,0.6785571889757208
Can You Lose Weight on a Keto Diet?,802acd40b4a2,['802acd40b4a2'],5ad60b094ca6,0.6226068694439357
What About Canned Fruit?,de74531c7dde,['de74531c7dde'],bda8f85fdaea,0.7918783895616809
Treating Periodontitis with Diet,b8cf54512bef,['b8cf54512bef'],b6e75c45a8ab,0.6678157424130197
Atkins Diet and Erectile Dysfunction,757b3eb0ff29,['757b3eb0ff29'],4fb79b1faf75,0.773275687200625
Exercise as Medicine,f1d824692820,['f1d824692820'],fb4d0e2948a3,0.6108905764236722
"Vinegar, Wine, and Artery Function",3305c368e70a,['3305c368e70a'],2e99e6e99de3,0.6472381022463668
Brown Fat: Losing Weight Through Thermogenesis,8164343120d8,['8164343120d8'],624c2fdc4568,0.596803637367788
Do Vegans Get More Cavities?,507ac90a20bc,['507ac90a20bc'],f4d17e2222f3,0.5775112892284898
Is the Casein in A2 Milk Healthier?,29efbbc66e99,['29efbbc66e99'],126b555c481c,0.6445730098836371
Coconut Oil and the Boost in HDL “Good” Cholesterol,7082de50c421,['7082de50c421'],ef46afa2cbff,0.8440731092320938
"Is It Better to Bake, Boil, or Steam Sweet Potatoes?",34455def81c6,['34455def81c6'],78727b212e9a,0.7087293065687635
Blood Type Diet Perceived as “Crass Fraud”,598b53ce60f7,['598b53ce60f7'],15814be1963c,0.7296824782117537
Mad Cow Disease and Cosmetics,74845b74280d,['74845b74280d'],423213b94432,0.6428517542887322
Treadmill Desks: Stand Up for Health,1f17dc94908b,['1f17dc94908b'],8406ee7bb284,0.6044356986751838
The Best Source of Resveratrol,4fc4904da735,['4fc4904da735'],2e937563dce0,0.6839283240551648
The True Shelf Life of Cooking Oils,9a0b952cb151,['9a0b952cb151'],0687b894190e,0.44836060402398786
Why Blood Lead Levels Rise at Pregnancy and Menopause,e2a273c2d333,['e2a273c2d333'],2c57dea35da5,0.572266127493309
Reducing Glycotoxin Intake to Help Reduce Brain Loss,e9a51e3aebf3,['e9a51e3aebf3'],41bd22e838da,0.5855053664692829
What Should We Do to Lower Lead Levels in Breast Milk?,cb71d905a992,['cb71d905a992'],a5c523373ceb,0.692706818754974
Coffee Caveats,cdba1a3f6fd4,['cdba1a3f6fd4'],de541bcf2f52,0.6282131046733034
"Where Does the Arsenic in Rice, Mushrooms, and Wine Come From?",164f0bddbd93,['164f0bddbd93'],74599aef07a0,0.7119734195799324
Breast Cancer and Wine,54e20e78d606,['54e20e78d606'],de11c948e944,0.7273545732294956
Dietary Cholesterol Affects Blood Cholesterol Levels,666c3ffb862d,"['666c3ffb862d', '91f76af08574']",0d13869f00df,0.5965581604586028
The Food Safety Risk of Organic vs. Conventional,ef37ab0010b3,['ef37ab0010b3'],ccdf6c160c19,0.7677227887296613
Down But Not Out,104dcc8b937a,['104dcc8b937a'],04aaa297f185,0.10975417463993178
Preventing Breast Cancer with Flax Seeds,0dafa09604ca,"['1c0b4de67296', '6f13b824106e', 'db25d6775819', '0dafa09604ca', 'bc543889207d']",ad725cbfbd61,0.809195797197578
Is Candida Syndrome Real?,3416e89d21c0,['3416e89d21c0'],29efef4da1ef,0.6640067965316996
What to Eat and What to Avoid to Protect Against Kidney Cancer,39ba869c2c75,['39ba869c2c75'],13bbfecb266d,0.6390290663432124
What Explains the Egg-Cancer Connection,9bf4f0a3bd87,"['9bf4f0a3bd87', '250799dc0c1f', '7227eb062094']",89e82eddbb9a,0.7041080188577526
Why Less Breast Cancer in Asia?,2ab6472c94f7,['2ab6472c94f7'],5823576e9215,0.6838162325247024
What Is the Best Diet for Preventing Colon Cancer?,84d67dc27a20,"['84d67dc27a20', '68ca5698435f']",b07cd8a2127d,0.7014524147287141
Is It Better to Drink a Little Alcohol Than None at All?,3711eb183528,['3711eb183528'],556cb4ccc11b,0.5510799196478066
Fermented or Unfermented Soy?,0a6a4f04a645,['0a6a4f04a645'],7bebf6c2c7dd,0.5743667579672941
Do Cell Phones Cause Brain Tumors?,23d5620b1293,['23d5620b1293'],0d85dcfac750,0.6972582227747154
Marijuana Can Be Habit-Forming,f4717d19d180,['f4717d19d180'],39172a91a419,0.6032106137839941
How to Treat Fainting,b5b16953479c,['b5b16953479c'],26417c04873a,0.7333718012875236
How to Avoid BPA,da5bee27f81e,['da5bee27f81e'],911e434a52d1,0.5790631086887607
Overtreatment of Ductal Carcinoma In Situ,6818bb0141be,['6818bb0141be'],c47467f27653,0.547049741583362
Dinosaur Kale and Red Cabbage Put to the Test,8189d212a397,['8189d212a397'],fd20764b64e2,0.6667446716099845
Why Should (or Shouldn’t) We Eat a Macrobiotic Diet?,046d56467e8d,['046d56467e8d'],8867e158dfbd,0.6584345890636537
How to Lower Phthalate Exposure Through Diet,77ae292b0ef7,['77ae292b0ef7'],2165aebe87db,0.6383973459518382
One Daily Cup of Blueberries Found to Improve Cognition,1744bfa87feb,['1744bfa87feb'],9c1a4bd0d170,0.8249139773124167
Sparkling or Still Water for Stomach Upset and Constipation?,23eebe7cfbb9,['23eebe7cfbb9'],a9c11a998bb3,0.8494787283587723
Combating Air Pollution Effects with Food,6a1426c62113,['6a1426c62113'],37fd1fe506a1,0.6656191080917335
Our Black Friday Sale Is on Now!,5207f7dd9edd,['5207f7dd9edd'],2765c3491752,0.32125834047215795
Treating Breast Pain with Flax Seeds,db25d6775819,"['1c0b4de67296', '6f13b824106e', 'db25d6775819', '0dafa09604ca', 'bc543889207d']",54d0702a5a6a,0.7952061247602475
Why Was Chicken the Primary Source of Arsenic Exposure in Children?,e4b74a10b366,['e4b74a10b366'],eb470412c568,0.8255867151908943
Boosting Gut Flora Without Probiotics,defbf8908403,['defbf8908403'],b6f6e75fb0e0,0.5499929860314757
The Spice That Helps Ease Rheumatoid Arthritis Pain,bcb4e7c9b7ba,['bcb4e7c9b7ba'],028a507a5c64,0.5238417437777431
How Do Plant-Based Diets Fight Cancer?,7167e73b0a8a,['7167e73b0a8a'],874badd118c4,0.4943068434990202
Who Should Avoid Coffee?,ceb62e269029,['ceb62e269029'],3aa8cfe06411,0.5873384498989093
Foods for a Long Life and Love Life,1446f20b42a8,['1446f20b42a8'],d26f23506fa6,0.36735169961135017
Chewing Gum for Weight Loss?,0194c597b852,['0194c597b852'],e90511365584,0.7901113763090748
Don’t Forget Fiber,e863658a8515,['e863658a8515'],2a525f49b106,0.5021872836560323
The First Studies on Vegetarian vs. Meat-Eating Athletes,d16dce8e4c18,['d16dce8e4c18'],7c313756f858,0.7693387177589717
The Benefits of Sweet Potatoes Infographic,239a05462c7c,['239a05462c7c'],57bc0605f8b8,0.7049995521207673
Is Cheese Really Good for Our Health?,3f0c12ee7318,['3f0c12ee7318'],8472c5af87f8,0.6579784442401468
Are the BPA-Free Plastics Like Tritan Safe?,febf89f379cd,['febf89f379cd'],f7fd55690f52,0.7220006634990203
How to Boost the Fat Burning Hormone FIAF,fa8ae2c06d0a,['fa8ae2c06d0a'],788fc27ef4db,0.5527497481836653
Toxoplasmosis and Schizophrenia,8dc9c1d9ae0c,['8dc9c1d9ae0c'],65726bfd32d7,0.7818069072637757
Choosing to Have a Normal Blood Pressure,c765152a9b3f,['c765152a9b3f'],cd6dd01a6a99,0.6094797284087661
Food Additives That May Make Our Gut Leaky,4b1f9bdc2a56,['4b1f9bdc2a56'],7080bbf50b2b,0.4077227583743429
What’s Your Enterotype?,9480c9a2df50,['9480c9a2df50'],d648452ac20b,0.3552384697324646
Vitamin C for Male Infertility and Lead Poisoning?,f332001eecc6,['f332001eecc6'],b87a70feca2d,0.7892091959357471
The Dietary Link Between Acne and Cancer,7de97d82190d,['7de97d82190d'],89b1d3596b16,0.5762104697750831
The Benefits of Vinegar Beyond Weight Loss,c22781f29e6e,['c22781f29e6e'],574a693856a7,0.7712864445042271
Our Year-End Fundraiser Starts Now,e2cee5cc20b9,['e2cee5cc20b9'],d04bde1b064e,0.4650192915541105
How to Become a Soy Equol Producer,202385e42327,['202385e42327'],9553d2876b76,0.6749924438407685
Don’t Be Confused by Big Salt,e1ae31271df5,['e1ae31271df5'],99aae2a38e1d,0.5930696863676406
Food Dyes and ADHD,9ef4ba4febad,['9ef4ba4febad'],70a880329cdd,0.540048127888601
Help Fill the Carrot to Support My Work,b6f4ddca8893,['b6f4ddca8893'],808328282c88,0.26585529614977027
Why a Resource Like NutritionFacts.org Is So Necessary,d1cb5f640cf0,['d1cb5f640cf0'],214d02d932cf,0.5319430780564147
Tea Tree Oil vs. Tinactin for Athlete’s Foot,e2cb2e8c2a45,['e2cb2e8c2a45'],0fdae0bb175e,0.7115233106740454
Harvard’s Meat & Mortality Studies,6815fcbbfed4,['6815fcbbfed4'],9d6e283a2376,0.748620058667188
The Best Nutrition Bar,e1bd2f2ddb8a,['e1bd2f2ddb8a'],3b0454f7cbd7,0.4881439993811061
Arsenic in Infant Rice Cereal,fbead9a2dd2e,['fbead9a2dd2e'],111b3d97c6d0,0.8373144341009595
How Eggs Can Impact Body Odor,e0af65195aa2,['e0af65195aa2'],33afcc638699,0.639627040575764
Topical Green Tea for Acne and Fungal Infections,04eb554593b8,['04eb554593b8'],3ab7130d74b9,0.7610383988744864
Treating the Root Cause of Toenail Fungus,4f033c0e2bec,['4f033c0e2bec'],aa79eb066f3e,0.6669026795917565
Can We Fight the Blues with Greens?,7edc8f3dbcba,['7edc8f3dbcba'],40e044d11182,0.2898993469828493
"Dr. Greger’s Top Takeaways on Parkinson’s, Fibromyalgia, and Tea Tree Oil",1f9cdd1f0490,['1f9cdd1f0490'],10214e49894b,0.5858670382192251
Dairy Consumption and Cancers of the Prostate and Colon,2aeb6f394098,['2aeb6f394098'],1b9c30a2f95e,0.7753054684618068
"If Calcium Supplements Aren’t Safe, What About Calcium in Food?",cc944102322f,"['cc944102322f', 'e7b55a9d5abf']",8bc133c7c65c,0.7144806403462804
Why I Don’t Recommend Melatonin Supplements,d82373935875,['d82373935875'],85a420665de8,0.6824536832295147
Paper-Filtered Coffee and Cholesterol,1914e98fd360,['1914e98fd360'],4533c83d76cb,0.8245964632839586
Why Doctors Should Not Encourage Breast Self-Exams,62b2d8e4cb2c,['62b2d8e4cb2c'],73be31546d86,0.8108567604394412
"Amla: Indian Gooseberries vs. Cancer, Diabetes, and Cholesterol",df003954e030,['df003954e030'],bb32834d7793,0.7578596238076166
What to Do If You Suspect Gluten Problems,a5cce884fa6a,['a5cce884fa6a'],ebff09dc3244,0.7067981912458142
All Children Should Have Their Cholesterol Checked Between Ages 9 and 11,650d756a2344,['650d756a2344'],e6576ac587f1,0.7113864098074266
Blueberries Can Improve Artery Function,76b5d608f27a,"['76b5d608f27a', 'cd566e54189c']",3ef7785fdbfe,0.8345278633472281
Medical Meat Bias,13486949e242,['13486949e242'],2fd0dd8bf2f1,0.4902071252969583
Rooibos and Nettle Tea,384c8a8d90b6,['384c8a8d90b6'],6848ce6176d4,0.6057441782262539
How the Lead Paint and Gas Industries Got Away with It,bbf6a512a8d7,['bbf6a512a8d7'],57101856f22b,0.6754832059160283
Are Nutrients Preserved by Pressure Cooking?,1b4fbe742768,['1b4fbe742768'],5ba3a64a7586,0.6741601944935596
The 411 on Vitamin B12,89367d550d7c,['89367d550d7c'],50314dc96010,0.601914781971917
Antibiotic-Resistant “Superbugs” in Meat,9bf7ccea1b09,['9bf7ccea1b09'],2e2ec58cf8fe,0.5401283384599875
Is Our Life Expectancy Extended by Intermittent Fasting?,d714c8cec6a6,['d714c8cec6a6'],e42476caf639,0.658936910800768
Plant-Based Diets for Metabolic Syndrome,d53c5523ab0e,['d53c5523ab0e'],332388866729,0.7421527325321192
Are Apricot Seeds an Alternative Cancer Cure?,6c7f93600466,['6c7f93600466'],3cf31b71012d,0.7479653610041408
We’re Hiring Two Positions (and Cookbook Reminder),f60159e6858d,['f60159e6858d'],b0f4b5d15d17,0.3840221128846045
How Not to Diet Out Now!,75e9f6803db3,['75e9f6803db3'],b7f3e1f867ec,0.4879256944080894
Headache and Migraine Relief from Foods,bc67c26655e6,['bc67c26655e6'],6cf181eaab07,0.7407580883571873
Avoid Butter-Flavored Microwave Popcorn,382fcf0083bb,['382fcf0083bb'],e466e3355b65,0.6663954081962631
Bugs and Drugs in Pork: Yersinia and Ractopamine,3855e1c8eebd,"['c32dadc9f448', '3855e1c8eebd']",cc6fbac7f5ce,0.7450611195237559
How Much Nutrition Education Do Doctors Get?,67148958f07d,['67148958f07d'],541904581dea,0.7664497338088994
What Is the Role of Our Genes in the Obesity Epidemic?,ac26736d18d7,['ac26736d18d7'],bcb97ac92fdc,0.7018410359834718
Vinegar Is Good for You,e097f0a1c195,['e097f0a1c195'],82b5c91fa665,0.6052023545169924
Preventing Alzheimer’s Disease with Diet,4124109d3da0,"['65b88f36b3fb', '03e96523ce2e', '4124109d3da0']",44b099a63e1a,0.6528952911437901
How Risky Are CT Scans?,272aa51219e1,['272aa51219e1'],0acce28177aa,0.6314081076855117
How Phytates Fight Cancer Cells,c77ee6ac7c5a,['c77ee6ac7c5a'],1781fa2e96f4,0.777534524605587
